       1,00:00:00:035,       0,       0,       0
       2,00:00:00:027,       0,       0,       0
      35,00:00:00:098,       0,       0,       0
      40,00:00:00:034,       0,       0,       0
      42,00:00:00:010,       0,       0,       0
      43,00:00:00:008,       0,       0,       0
      50,00:00:00:029,       0,       0,       0
      51,00:00:00:028,       0,       0,       0
      52,00:00:00:035,       0,       0,       0
     134,00:00:00:030,       0,       0,       0
     135,00:00:00:039,       0,       0,       0
     161,00:00:00:031,       0,       0,       0
     164,00:00:00:003,       0,       0,       0
     165,00:00:00:003,       0,       0,       0
     176,00:00:00:039,       0,       0,       0
     177,00:00:00:049,       0,       0,       0
     178,00:00:00:049,       0,       0,       0
     179,00:00:00:048,       0,       0,       0
     180,00:00:00:049,       0,       0,       0
     181,00:00:00:053,       0,       0,       0
     182,00:00:00:092,       0,       0,       0
     183,00:00:00:092,       0,       0,       0
     266,00:00:00:035,       0,       0,       0
     279,00:00:00:028,       0,       0,       0
     329,00:00:00:030,       0,       0,       0
     330,00:00:00:036,       0,       0,       0
     467,00:00:00:029,       0,       0,       0
     468,00:00:00:030,       0,       0,       0
     470,00:00:00:034,       0,       0,       0
     561,00:00:00:018,       0,       0,       0
     600,00:00:00:026,       0,       0,       0
     603,00:00:00:035,       0,       0,       0
     604,00:00:00:039,       0,       0,       0
     605,00:00:00:039,       0,       0,       0
     606,00:00:00:065,       0,       0,       0
     617,00:00:00:029,       0,       0,       0
     627,00:00:00:060,       0,       0,       0
     629,00:00:00:051,       0,       0,       0
     630,00:00:00:181,       0,       0,       0
     631,00:00:00:069,       0,       0,       0
     665,00:00:00:030,       0,       0,       0
     666,00:00:00:032,       0,       0,       0
     668,00:00:00:036,       0,       0,       0
     669,00:00:00:033,       0,       0,       0
     670,00:00:00:032,       0,       0,       0
     671,00:00:00:031,       0,       0,       0
     674,00:00:00:028,       0,       0,       0
     676,00:00:00:035,       0,       0,       0
     678,00:00:00:016,       0,       0,       0
     684,00:00:00:031,       0,       0,       0
     685,00:00:00:028,       0,       0,       0
     686,00:00:00:029,       0,       0,       0
     687,00:00:00:028,       0,       0,       0
     692,00:00:00:029,       0,       0,       0
     693,00:00:00:031,       0,       0,       0
     694,00:00:00:032,       0,       0,       0
     695,00:00:00:036,       0,       0,       0
     696,00:00:00:038,       0,       0,       0
     701,00:00:00:047,       0,       0,       0
     702,00:00:00:048,       0,       0,       0
     707,00:00:00:029,       0,       0,       0
     708,00:00:00:030,       0,       0,       0
     711,00:00:00:033,       0,       0,       0
     712,00:00:00:030,       0,       0,       0
     713,00:00:00:029,       0,       0,       0
     714,00:00:00:031,       0,       0,       0
     715,00:00:00:020,       0,       0,       0
     716,00:00:00:035,       0,       0,       0
     717,00:00:00:036,       0,       0,       0
     718,00:00:00:025,       0,       0,       0
     743,00:00:00:033,       0,       0,       0
     751,00:00:00:136,       0,       0,       0
     760,00:00:00:029,       0,       0,       0
     761,00:00:00:030,       0,       0,       0
     763,00:00:00:035,       0,       0,       0
     764,00:00:00:058,       0,       0,       0
     766,00:00:00:028,       0,       0,       0
     767,00:00:00:030,       0,       0,       0
     768,00:00:00:044,       0,       0,       0
     769,00:00:00:065,       0,       0,       0
     770,00:00:00:041,       0,       0,       0
     771,00:00:00:130,       0,       0,       0
     772,00:00:00:039,       0,       0,       0
     773,00:00:00:061,       0,       0,       0
     799,-23:-2339:-842148:-89,       0,       0,       0
     807,00:00:00:025,       0,       0,       0
     831,00:00:00:039,       0,       0,       0
     832,00:00:00:047,       0,       0,       0
     833,00:00:00:048,       0,       0,       0
     834,00:00:00:149,       0,       0,       0
     835,00:00:00:035,       0,       0,       0
     836,00:00:00:032,       0,       0,       0
     837,00:00:00:029,       0,       0,       0
     838,00:00:00:031,       0,       0,       0
     845,00:00:00:028,       0,       0,       0
     890,00:00:00:027,       0,       0,       0
     891,00:00:00:131,       0,       0,       0
     892,00:00:00:029,       0,       0,       0
     898,00:00:00:028,       0,       0,       0
     905,00:00:00:032,       0,       0,       0
     906,00:00:00:041,       0,       0,       0
     909,00:00:00:074,       0,       0,       0
     910,00:00:00:073,       0,       0,       0
     911,00:00:00:244,       0,       0,       0
     912,00:00:00:070,       0,       0,       0
     922,00:00:00:029,       0,       0,       0
     923,00:00:00:031,       0,       0,       0
     924,00:00:00:043,       0,       0,       0
     925,00:00:00:031,       0,       0,       0
     926,00:00:00:037,       0,       0,       0
     960,00:00:00:025,       0,       0,       0
     961,00:00:00:141,       0,       0,       0
     972,00:00:00:027,       0,       0,       0
     973,00:00:00:032,       0,       0,       0
     974,00:00:00:031,       0,       0,       0
    1036,00:00:00:246,       0,       0,       0
    1037,00:00:00:039,       0,       0,       0
    1038,00:00:00:233,       0,       0,       0
    1042,00:00:00:220,       0,       0,       0
    1044,00:00:00:031,       0,       0,       0
    1045,00:00:00:029,       0,       0,       0
    1046,00:00:00:030,       0,       0,       0
    1048,00:00:00:042,       0,       0,       0
    1049,00:00:00:037,       0,       0,       0
    1050,00:00:00:068,       0,       0,       0
    1051,00:00:00:029,       0,       0,       0
    1052,00:00:00:031,       0,       0,       0
    1053,00:00:00:069,       0,       0,       0
    1054,00:00:00:068,       0,       0,       0
    1055,00:00:00:035,       0,       0,       0
    1060,00:00:00:073,       0,       0,       0
    1062,00:00:00:047,       0,       0,       0
    1063,00:00:00:031,       0,       0,       0
    1066,00:00:00:042,       0,       0,       0
    1069,00:00:00:029,       0,       0,       0
    1070,00:00:00:030,       0,       0,       0
    1071,00:00:00:034,       0,       0,       0
    1072,00:00:00:045,       0,       0,       0
    1073,00:00:00:067,       0,       0,       0
    1103,00:00:00:029,       0,       0,       0
    1104,00:00:00:029,       0,       0,       0
    1105,00:00:00:035,       0,       0,       0
    1107,00:00:00:030,       0,       0,       0
    1113,00:00:00:034,       0,       0,       0
    1118,00:00:00:031,       0,       0,       0
    1119,00:00:00:035,       0,       0,       0
    1120,00:00:00:039,       0,       0,       0
    1121,00:00:00:060,       0,       0,       0
    1138,00:00:00:031,       0,       0,       0
    1139,00:00:00:034,       0,       0,       0
    1143,00:00:00:084,       0,       0,       0
    1147,00:00:00:039,       0,       0,       0
    1148,00:00:00:054,       0,       0,       0
    1149,00:00:00:048,       0,       0,       0
    1150,00:00:00:041,       0,       0,       0
    1162,00:00:00:033,       0,       0,       0
    1171,00:00:00:077,       0,       0,       0
    1183,00:00:00:032,       0,       0,       0
    1185,00:00:00:044,       0,       0,       0
    1191,00:00:00:045,       0,       0,       0
    1192,00:00:00:045,       0,       0,       0
    1196,00:00:00:027,       0,       0,       0
    1197,00:00:00:028,       0,       0,       0
    1230,00:00:00:030,       0,       0,       0
    1232,00:00:00:031,       0,       0,       0
    1238,00:00:00:041,       0,       0,       0
    1239,00:00:00:063,       0,       0,       0
    1241,00:00:00:044,       0,       0,       0
    1245,00:00:00:059,       0,       0,       0
    1290,00:00:00:048,       0,       0,       0
    1330,00:00:00:030,       0,       0,       0
    1331,00:00:00:033,       0,       0,       0
    1332,00:00:00:035,       0,       0,       0
    1346,00:00:00:138,       0,       0,       0
    1347,00:00:00:059,       0,       0,       0
    1393,00:00:00:053,       0,       0,       0
    1397,00:00:00:037,       0,       0,       0
    1398,00:00:00:040,       0,       0,       0
    1400,00:00:00:031,       0,       0,       0
    1402,00:00:00:033,       0,       0,       0
    1403,00:00:00:059,       0,       0,       0
    1456,00:00:00:026,       0,       0,       0
    1458,00:00:00:041,       0,       0,       0
    1459,00:00:00:053,       0,       0,       0
    1461,00:00:00:026,       0,       0,       0
    1462,00:00:00:030,       0,       0,       0
    1463,00:00:00:025,       0,       0,       0
    1464,00:00:00:031,       0,       0,       0
    1465,00:00:00:032,       0,       0,       0
    1466,00:00:00:031,       0,       0,       0
    1467,00:00:00:032,       0,       0,       0
    1468,00:00:00:038,       0,       0,       0
    1471,00:00:00:027,       0,       0,       0
    1473,00:00:00:088,       0,       0,       0
    1474,00:00:00:088,       0,       0,       0
    1475,00:00:00:088,       0,       0,       0
    1535,00:00:00:031,       0,       0,       0
    1548,00:00:00:028,       0,       0,       0
    1550,00:00:00:028,       0,       0,       0
    1556,00:00:00:028,       0,       0,       0
    1557,00:00:00:030,       0,       0,       0
    1558,00:00:00:046,       0,       0,       0
    1559,00:00:00:045,       0,       0,       0
    1560,00:00:00:043,       0,       0,       0
    1561,00:00:00:051,       0,       0,       0
    1562,00:00:00:027,       0,       0,       0
    1563,00:00:00:038,       0,       0,       0
    1564,00:00:00:032,       0,       0,       0
    1565,00:00:00:034,       0,       0,       0
    1566,00:00:00:032,       0,       0,       0
    1567,00:00:00:032,       0,       0,       0
    1575,00:00:00:253,       0,       0,       0
    1576,00:00:00:044,       0,       0,       0
    1577,00:00:00:049,       0,       0,       0
    1578,00:00:00:042,       0,       0,       0
    1579,00:00:00:160,       0,       0,       0
    1580,00:00:00:054,       0,       0,       0
    1581,00:00:00:347,       0,       0,       0
    1600,00:00:00:041,       0,       0,       0
    1605,00:00:00:079,       0,       0,       0
    1610,00:00:00:033,       0,       0,       0
    1611,00:00:00:029,       0,       0,       0
    1613,00:00:00:021,       0,       0,       0
    1614,00:00:00:038,       0,       0,       0
    1615,00:00:00:135,       0,       0,       0
    1616,00:00:00:046,       0,       0,       0
    1617,00:00:00:031,       0,       0,       0
    1618,00:00:00:030,       0,       0,       0
    1619,00:00:00:135,       0,       0,       0
    1620,00:00:00:048,       0,       0,       0
    1646,00:00:00:030,       0,       0,       0
    1647,00:00:00:030,       0,       0,       0
    1648,00:00:00:027,       0,       0,       0
    1651,00:00:00:028,       0,       0,       0
    1652,00:00:00:030,       0,       0,       0
    1654,00:00:00:030,       0,       0,       0
    1655,00:00:00:044,       0,       0,       0
    1656,00:00:00:041,       0,       0,       0
    1657,00:00:00:046,       0,       0,       0
    1660,00:00:00:040,       0,       0,       0
    1661,00:00:00:139,       0,       0,       0
    1662,00:00:00:094,       0,       0,       0
    1670,00:00:00:146,       0,       0,       0
    1671,00:00:00:035,       0,       0,       0
    1672,00:00:00:065,       0,       0,       0
    1673,00:00:00:053,       0,       0,       0
    1690,00:00:00:029,       0,       0,       0
    1691,00:00:00:030,       0,       0,       0
    1692,00:00:00:028,       0,       0,       0
    1699,00:00:00:028,       0,       0,       0
    1705,00:00:00:033,       0,       0,       0
    1706,00:00:00:128,       0,       0,       0
    1708,00:00:00:028,       0,       0,       0
    1709,00:00:00:033,       0,       0,       0
    1712,00:00:00:039,       0,       0,       0
    1713,00:00:00:043,       0,       0,       0
    1723,00:00:00:027,       0,       0,       0
    1726,00:00:00:029,       0,       0,       0
    1727,00:00:00:028,       0,       0,       0
    1739,00:00:00:131,       0,       0,       0
    1740,00:00:00:071,       0,       0,       0
    1741,00:00:00:037,       0,       0,       0
    1780,00:00:00:028,       0,       0,       0
    1798,00:00:00:041,       0,       0,       0
    1800,00:00:00:048,       0,       0,       0
    1801,00:00:00:032,       0,       0,       0
    1804,00:00:00:033,       0,       0,       0
    1805,00:00:00:139,       0,       0,       0
    1827,00:00:00:028,       0,       0,       0
    1830,00:00:00:136,       0,       0,       0
    1831,00:00:00:243,       0,       0,       0
    1848,00:00:00:032,       0,       0,       0
    1855,00:00:00:036,       0,       0,       0
    1856,00:00:00:167,       0,       0,       0
    1877,00:00:00:175,       0,       0,       0
    1878,00:00:00:033,       0,       0,       0
    1896,00:00:00:303,       0,       0,       0
    1905,00:00:00:030,       0,       0,       0
    1906,00:00:00:033,       0,       0,       0
    1915,00:00:00:036,       0,       0,       0
    1916,00:00:00:036,       0,       0,       0
    1919,00:00:00:032,       0,       0,       0
    1920,00:00:00:137,       0,       0,       0
    1936,00:00:00:029,       0,       0,       0
    1938,00:00:00:036,       0,       0,       0
    1939,00:00:00:038,       0,       0,       0
    1953,00:00:00:029,       0,       0,       0
    1968,00:00:00:036,       0,       0,       0
    1969,00:00:00:038,       0,       0,       0
    1976,00:00:00:029,       0,       0,       0
    1977,00:00:00:033,       0,       0,       0
    1978,00:00:00:047,       0,       0,       0
    1986,00:00:00:037,       0,       0,       0
    1994,00:00:00:052,       0,       0,       0
    1995,00:00:00:038,       0,       0,       0
    2001,00:00:00:031,       0,       0,       0
    2004,00:00:00:027,       0,       0,       0
    2015,00:00:00:031,       0,       0,       0
    2016,00:00:00:038,       0,       0,       0
    2020,00:00:00:024,       0,       0,       0
    2021,00:00:00:027,       0,       0,       0
    2051,00:00:00:028,       0,       0,       0
    2055,00:00:00:102,       0,       0,       0
    2061,00:00:00:028,       0,       0,       0
    2062,00:00:00:044,       0,       0,       0
    2075,00:00:00:027,       0,       0,       0
    2076,00:00:00:037,       0,       0,       0
    2083,00:00:00:027,       0,       0,       0
    2086,00:00:00:039,       0,       0,       0
    2093,00:00:00:037,       0,       0,       0
    2121,00:00:00:027,       0,       0,       0
    2136,00:00:00:028,       0,       0,       0
    2137,00:00:00:033,       0,       0,       0
    2144,00:00:00:029,       0,       0,       0
    2145,00:00:00:058,       0,       0,       0
    2146,00:00:00:080,       0,       0,       0
    2156,00:00:00:028,       0,       0,       0
    2157,00:00:00:029,       0,       0,       0
    2158,00:00:00:053,       0,       0,       0
    2159,00:00:00:034,       0,       0,       0
    2168,00:00:00:028,       0,       0,       0
    2169,00:00:00:032,       0,       0,       0
    2177,00:00:00:034,       0,       0,       0
    2178,00:00:00:036,       0,       0,       0
    2183,00:00:00:025,       0,       0,       0
    2184,00:00:00:031,       0,       0,       0
    2187,00:00:00:047,       0,       0,       0
    2188,00:00:00:046,       0,       0,       0
    2189,00:00:00:028,       0,       0,       0
    2192,00:00:00:025,       0,       0,       0
    2193,00:00:00:035,       0,       0,       0
    2198,00:00:00:032,       0,       0,       0
    2201,00:00:00:034,       0,       0,       0
    2202,00:00:00:034,       0,       0,       0
    2286,00:00:00:031,       0,       0,       0
    2289,00:00:00:028,       0,       0,       0
    2290,00:00:00:029,       0,       0,       0
    2291,00:00:00:031,       0,       0,       0
    2353,00:00:00:028,       0,       0,       0
    2364,00:00:00:026,       0,       0,       0
    2431,00:00:00:043,       0,       0,       0
    2442,00:00:00:028,       0,       0,       0
    2443,00:00:00:036,       0,       0,       0
    2445,00:00:00:034,       0,       0,       0
    2446,00:00:00:039,       0,       0,       0
    2488,00:00:00:026,       0,       0,       0
    2489,00:00:00:032,       0,       0,       0
    2490,00:00:00:047,       0,       0,       0
    2496,00:00:00:027,       0,       0,       0
    2497,00:00:00:030,       0,       0,       0
    2528,00:00:00:021,       0,       0,       0
    2529,00:00:00:049,       0,       0,       0
    2584,00:00:00:028,       0,       0,       0
    2596,00:00:00:158,       0,       0,       0
    2597,00:00:00:152,       0,       0,       0
    2608,00:00:00:165,       0,       0,       0
    2609,00:00:00:035,       0,       0,       0
    2610,00:00:00:043,       0,       0,       0
    2614,00:00:00:031,       0,       0,       0
    2754,00:00:00:030,       0,       0,       0
    2755,00:00:00:029,       0,       0,       0
    2769,00:00:00:031,       0,       0,       0
    2771,00:00:00:030,       0,       0,       0
    2774,00:00:00:015,       0,       0,       0
    2775,00:00:00:016,       0,       0,       0
    2776,00:00:00:043,       0,       0,       0
    2777,00:00:00:031,       0,       0,       0
    2785,00:00:00:030,       0,       0,       0
    2786,00:00:00:028,       0,       0,       0
    2787,00:00:00:046,       0,       0,       0
    2788,00:00:00:042,       0,       0,       0
    2789,00:00:00:044,       0,       0,       0
    2790,00:00:00:047,       0,       0,       0
    2793,00:00:00:041,       0,       0,       0
    2794,00:00:00:050,       0,       0,       0
    2795,00:00:00:058,       0,       0,       0
    2796,00:00:00:169,       0,       0,       0
    2825,00:00:00:024,       0,       0,       0
    2826,00:00:00:037,       0,       0,       0
    2840,00:00:00:031,       0,       0,       0
    2841,00:00:00:029,       0,       0,       0
    2843,00:00:00:032,       0,       0,       0
    2844,00:00:00:041,       0,       0,       0
    2845,00:00:00:036,       0,       0,       0
    2846,00:00:00:051,       0,       0,       0
    2847,00:00:00:029,       0,       0,       0
    2848,00:00:00:040,       0,       0,       0
    2849,00:00:00:050,       0,       0,       0
    2850,00:00:00:040,       0,       0,       0
    2871,00:00:00:031,       0,       0,       0
    2872,00:00:00:028,       0,       0,       0
    2873,00:00:00:030,       0,       0,       0
    2874,00:00:00:029,       0,       0,       0
    2875,00:00:00:036,       0,       0,       0
    2876,00:00:00:032,       0,       0,       0
    2877,00:00:00:038,       0,       0,       0
    2878,00:00:00:038,       0,       0,       0
    2879,00:00:00:032,       0,       0,       0
    2880,00:00:00:040,       0,       0,       0
    2881,00:00:00:025,       0,       0,       0
    2882,00:00:00:127,       0,       0,       0
    2884,00:00:00:042,       0,       0,       0
    2885,00:00:00:029,       0,       0,       0
    2886,00:00:00:059,       0,       0,       0
    2887,00:00:00:027,       0,       0,       0
    2892,00:00:00:032,       0,       0,       0
    2893,00:00:00:029,       0,       0,       0
    2894,00:00:00:038,       0,       0,       0
    2895,00:00:00:034,       0,       0,       0
    2896,00:00:00:034,       0,       0,       0
    2897,00:00:00:032,       0,       0,       0
    2898,00:00:00:042,       0,       0,       0
    2899,00:00:00:026,       0,       0,       0
    2900,00:00:00:034,       0,       0,       0
    2901,00:00:00:031,       0,       0,       0
    2902,00:00:00:072,       0,       0,       0
    2904,00:00:00:044,       0,       0,       0
    2905,00:00:00:029,       0,       0,       0
    2907,00:00:00:031,       0,       0,       0
    2911,00:00:00:051,       0,       0,       0
    2914,00:00:00:047,       0,       0,       0
    2915,00:00:00:040,       0,       0,       0
    2920,00:00:00:063,       0,       0,       0
    2925,00:00:00:063,       0,       0,       0
    2926,00:00:00:058,       0,       0,       0
    2932,00:00:00:053,       0,       0,       0
    2933,00:00:00:041,       0,       0,       0
    2934,00:00:00:048,       0,       0,       0
    2935,00:00:00:055,       0,       0,       0
    2937,00:00:00:110,       0,       0,       0
    2942,00:00:00:330,       0,       0,       0
    2943,00:00:00:036,       0,       0,       0
    2944,00:00:00:036,       0,       0,       0
    2945,00:00:00:146,       0,       0,       0
    2946,00:00:00:039,       0,       0,       0
    2948,00:00:00:049,       0,       0,       0
    2949,00:00:00:049,       0,       0,       0
    2958,00:00:00:214,       0,       0,       0
    2959,00:00:00:176,       0,       0,       0
    2960,00:00:00:149,       0,       0,       0
    2962,00:00:00:111,       0,       0,       0
    2966,00:00:00:038,       0,       0,       0
    2978,00:00:00:034,       0,       0,       0
    2979,00:00:00:030,       0,       0,       0
    2980,00:00:00:028,       0,       0,       0
    2981,00:00:00:042,       0,       0,       0
    2982,00:00:00:032,       0,       0,       0
    2984,00:00:00:040,       0,       0,       0
    2985,00:00:00:161,       0,       0,       0
    2986,00:00:00:052,       0,       0,       0
    2987,00:00:00:060,       0,       0,       0
    2990,00:00:00:031,       0,       0,       0
    2991,00:00:00:123,       0,       0,       0
    2995,00:00:00:029,       0,       0,       0
    3011,00:00:00:030,       0,       0,       0
    3012,00:00:00:031,       0,       0,       0
    3013,00:00:00:029,       0,       0,       0
    3045,00:00:00:030,       0,       0,       0
    3046,00:00:00:054,       0,       0,       0
    3047,00:00:00:029,       0,       0,       0
    3048,00:00:00:050,       0,       0,       0
    3049,00:00:00:143,       0,       0,       0
    3050,00:00:00:058,       0,       0,       0
    3051,00:00:00:055,       0,       0,       0
    3052,00:00:00:054,       0,       0,       0
    3063,00:00:00:037,       0,       0,       0
